index,name,group,tvgId,streamUrl,status,savedPath,sourceUrl,imageFormat,width,height,bytes,candidatesTried,reason
1441,12 канал (Омск),Regionale,5969,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15444/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1441-12-канал-омск.png,http://epg.pw/media/images/epg/2024/06/08/20240608021732252294_94.png,png,200,200,24092,7,
1442,Первый городской (Омск),Regionale,5855,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15463/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1442-первыи-городскои-омск.png,http://iptvx.one/picons/pervy-gorodskoy-kirov.png,png,200,200,30870,8,
1443,Новый век (Тамбов),Regionale,489584,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15474/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1443-новыи-век-тамбов.png,http://epg.pw/media/images/epg/2025/12/30/20251230022214373058_53.png,png,200,200,11994,5,
1444,Продвижение (Тамбов),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15475/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1444-продвижение-тамбов.png,http://epg.one/img/2297.png,png,165,165,18685,1,
1445,Евразия HD (Орск),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19236/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1445-евразия-hd-орск.png,http://iptvx.one/picons/evrasia.png,png,200,200,10994,2,
1446,ЯПервый HD (Ярославль),Regionale,88051,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19220/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1446-япервыи-hd-ярославль.png,http://epg.one/img/88051.png,png,165,165,8713,3,
1447,Югра,Regionale,4640,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19256/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1447-югра.png,http://iptvx.one/picons/yugra.png,png,200,200,9909,4,
1448,ОТВ (Екатеринбург),Regionale,7539,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19261/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1448-отв-екатеринбург.png,http://epg.pw/media/images/epg/2024/06/08/20240608034634346928_91.png,png,200,200,8836,6,
1449,Миллет HD (Крым),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19258/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1449-миллет-hd-крым.png,http://epg.one/img/6680.png,png,165,165,21152,1,
1450,Панорама ТВ HD (Тверь),Regionale,63693,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19339/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1450-панорама-тв-hd-тверь.png,http://epg.pw/media/images/epg/2024/06/08/20240608033548830690_65.png,png,200,200,6686,5,
1451,Обком ТВ (Омск),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19340/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1451-обком-тв-омск.png,http://epg.one/img/6743.png,png,165,165,9621,1,
1452,ННТВ HD (Нижний Новгород),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19343/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1452-ннтв-hd-нижнии-новгород.png,http://iptvx.one/picons/tvs-9kanal.png,png,200,200,16603,6,
1453,450 (Самара),Regionale,88052,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19347/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1453-450-самара.png,http://epg.one/img/88052.png,png,165,165,6663,3,
1454,Губерния (Хабаровск),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19348/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1454-губерния-хабаровск.png,http://epg.one/img/6751.png,png,165,165,11452,1,
1455,Городской телеканал (Ярославль),Regionale,7816,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19349/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1455-городскои-телеканал-ярославль.png,http://epg.pw/media/images/epg/2024/06/08/20240608040148592547_45.png,png,200,200,7487,5,
1456,Волга 24 HD (Нижний Новгород),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19353/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1456-волга-24-hd-нижнии-новгород.png,http://iptvx.one/picons/telekon24-nt.png,png,200,200,18733,8,
1457,Волга HD (Нижний Новгород),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19354/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1457-волга-hd-нижнии-новгород.png,http://iptvx.one/picons/tvs-9kanal.png,png,200,200,16603,6,
1458,Самара ГИС HD,Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19357/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1458-самара-гис-hd.png,http://epg.one/img/6760.png,png,165,165,10418,1,
1459,СГДФ 24 HD (Свердловск),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19359/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1459-сгдф-24-hd-свердловск.png,http://epg.one/img/6762.png,png,165,165,8454,1,
1460,Раменское ТВ HD,Regionale,6763,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19360/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1460-раменское-тв-hd.png,http://iptvx.one/picons/ramenskoe-tv.png,png,200,200,14999,4,
1461,Прима HD (Красноярск),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19361/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1461-прима-hd-красноярск.png,http://epg.one/img/5818.png,png,165,165,13833,1,
1462,Первый Тульский HD,Regionale,7382,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19362/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1462-первыи-тульскии-hd.png,http://epg.pw/media/images/epg/2024/06/08/20240608033718657364_30.png,png,200,200,21830,5,
1463,Эхо 24 (Новоуральск),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19375/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1463-эхо-24-новоуральск.png,http://epg.one/img/6776.png,png,165,165,9556,1,
1464,Туапсе 24 HD,Regionale,6573,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19380/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1464-туапсе-24-hd.png,http://epg.pw/media/images/epg/2024/06/08/20240608025108222000_91.png,png,200,200,11856,5,
1465,Тивиком HD (Улан-Удэ),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19381/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1465-тивиком-hd-улан-удэ.png,http://epg.one/img/6782.png,png,165,165,9217,1,
1466,ТЕО ТВ HD (Москва),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19382/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1466-тео-тв-hd-москва.png,http://iptvx.one/picons/teotv.png,png,200,200,19213,2,
1467,Теледом ТВ HD (Санкт-Петербург),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19383/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1467-теледом-тв-hd-санкт-петербург.png,http://iptvx.one/picons/sankt-peterburg.png,png,200,200,11463,6,
1468,ТРК555 HD (Алушта),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19386/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1468-трк555-hd-алушта.png,http://epg.one/img/6787.png,png,165,165,12468,1,
1469,ТВК HD (Красноярск),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19388/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1469-твк-hd-красноярск.png,http://iptvx.one/picons/tvk-krasnoyarsk.png,png,200,200,7034,2,
1470,ТВ7 (Абакан),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19389/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1470-тв7-абакан.png,http://epg.one/img/5775.png,png,165,165,13383,1,
1471,Сургут 86 HD,Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19390/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1471-сургут-86-hd.png,http://iptvx.one/picons/86-surgut.png,png,200,200,9789,2,
1472,Север HD (Нарьян-Мар),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20116/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1472-север-hd-нарьян-мар.png,http://epg.one/img/7690.png,png,165,165,8459,1,
1473,11 канал. Экспресс (Пенза),Regionale,88053,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20118/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1473-11-канал-экспресс-пенза.png,http://iptvx.one/picons/11kanal-usole.png,png,200,200,26942,6,
1474,Саратов 24 HD,Regionale,7693,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20119/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1474-саратов-24-hd.png,http://iptvx.one/picons/saratov-24.png,png,200,200,9806,4,
1475,Самара 24 HD,Regionale,6633,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20120/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1475-самара-24-hd.png,http://epg.pw/media/images/epg/2024/06/08/20240608025441964799_23.png,png,200,200,12327,5,
1476,НВК Саха HD (Якутия),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20125/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1476-нвк-саха-hd-якутия.png,http://iptvx.one/picons/saxa.png,png,200,200,9872,2,
1477,Кузбасс Первый HD (Кемерево),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20128/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1477-кузбасс-первыи-hd-кемерево.png,http://iptvx.one/picons/kuzbas1.png,png,200,200,13684,2,
1478,Восток 24 HD (Владивосток),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20131/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1478-восток-24-hd-владивосток.png,http://iptvx.one/picons/vostok-24.png,png,200,200,6989,2,
1479,Брянская Губерния HD,Regionale,6954,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20132/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1479-брянская-губерния-hd.png,http://epg.pw/media/images/epg/2024/06/08/20240608031247734483_82.png,png,200,200,12796,5,
1480,Арис 24 HD (Башкортостан),Regionale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20134/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1480-арис-24-hd-башкортостан.png,http://iptvx.one/picons/aris24.png,png,200,200,10119,3,
1481,Ямал регион HD,Regionale,7250,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31897/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1481-ямал-регион-hd.png,http://iptvx.one/picons/yamal-region.png,png,200,200,14457,5,
1482,360 (Иркутск),Regionale,11465,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31909/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1482-360-иркутск.png,http://epg.one/img/11465.png,png,165,165,10070,3,
1483,25 Регион (Приморье),Regionale,11466,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31919/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1483-25-регион-приморье.png,http://iptvx.one/picons/25-region-vladik.png,png,200,200,5544,4,
1484,ЛТВ HD (Люберцы),Regionale,11467,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/31927/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1484-лтв-hd-люберцы.png,http://iptvx.one/picons/ltv-lubercy.png,png,200,200,6338,4,
1485,Женский Журнал HD,Teleshopping,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20010/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1485-женскии-журнал-hd.png,http://iptvx.one/picons/womens-magazine.png,png,200,200,14235,2,
1486,Россия 1 FHD,Generale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/2409/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1486-россия-1-fhd.png,http://iptvx.one/picons/rossia1-pl6.png,png,200,200,9593,8,
1487,Россия 1 HD 50,Generale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15133/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1487-россия-1-hd-50.png,http://iptvx.one/picons/rossia1-pl6.png,png,200,200,9593,8,
1488,НТВ HD,Generale,ntv-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/213/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1488-нтв-hd.png,http://iptvx.one/picons/ntv.png,png,200,200,23472,5,
1489,НТВ Хит HD,Generale,ntv-hit-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/16062/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1489-нтв-хит-hd.png,http://iptvx.one/picons/ntv-xit.png,png,200,200,11237,7,
1490,НТВ Мир,Generale,ntv-mir,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/14035/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1490-нтв-мир.png,https://iptvx.one/picons/ntv-mir.png,png,200,200,26568,4,
1491,Пятый канал,Generale,7236,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/112/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1491-пятыи-канал.png,http://iptvx.one/picons/5kanal-ru-pl4.png,png,200,200,5579,8,
1492,Первый канал FHD,Generale,pervyj,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/2402/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1492-первыи-канал-fhd.png,http://iptvx.one/picons/pervy.png,png,200,200,29750,8,
1493,РЕН ТВ HD,Generale,ren-tv-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/2024/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1493-рен-тв-hd.png,http://iptvx.one/picons/rentv-istoki.png,png,200,200,15919,8,
1494,Домашний HD,Generale,domashnij-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15116/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1494-домашнии-hd.png,http://iptvx.one/picons/domashny.png,png,200,200,26245,5,
1495,СТС Love,Generale,sts-love,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/103/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1495-стс-love.png,http://iptvx.one/picons/sts-love.png,png,200,200,8705,8,
1496,ТВЦ International,Generale,5691,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15229/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1496-твц-international.png,http://epg.one/img/5691.png,png,165,165,24326,3,
1497,ТНТ FHD,Generale,6280,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/2417/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1497-тнт-fhd.png,http://epg.pw/media/images/epg/2024/06/08/20240608023501953034_17.png,png,200,200,10206,7,
1498,ТНТ International HD,Generale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15230/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1498-тнт-international-hd.png,http://iptvx.one/picons/tnt-int-by.png,png,200,200,12431,4,
1499,Звезда Плюс HD,Generale,zvezda-plus-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/19230/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1499-звезда-плюс-hd.png,http://iptvx.one/picons/zvezda-plus.png,png,200,200,21233,7,
1500,Звезда HD,Generale,zvezda-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15115/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1500-звезда-hd.png,http://iptvx.one/picons/zvezda.png,png,200,200,11430,5,
1501,ТВ-3 HD,Generale,,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/5033/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1501-тв-3-hd.png,http://iptvx.one/picons/tv3-by.png,png,200,200,34992,8,
1502,Пятница! HD,Generale,piatnica-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/5031/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1502-пятница-hd.png,http://iptvx.one/picons/piatnica.png,png,200,200,11003,5,
1503,Мир HD,Generale,mir-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/15119/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1503-мир-hd.png,http://iptvx.one/picons/mir.png,png,200,200,27599,5,
1504,Открытый мир,Generale,6469,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/2078/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1504-открытыи-мир.png,http://epg.pw/media/images/epg/2024/06/08/20240608021602213882_71.png,png,200,200,32529,6,
1505,ОТР HD,Generale,otr-hd,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/20018/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1505-отр-hd.png,http://iptvx.one/picons/otr.png,png,200,200,5133,5,
1506,Че!,Generale,4e,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/513/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1506-че.png,http://iptvx.one/picons/che.png,png,200,200,25426,4,
1507,RTVi,Generale,rtvi,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/2086/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1507-rtvi.png,https://iptvx.one/picons/rtvi.png,png,200,200,10600,3,
1508,Ностальгия,Generale,nostalgia,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/102/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1508-ностальгия.png,https://iptvx.one/picons/nostalgia.png,png,200,200,9490,3,
1509,Ю ТВ,Generale,yu-tv,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/534/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1509-ю-тв.png,http://static.g-cdn.app/streams/yu-tv.png,png,220,132,9211,8,
1510,КВН ТВ,Generale,kvn-tv,http://c137c781.rossteleccom.net/iptv/WLSHARFG8FUEKR/546/index.m3u8,saved,output/channel-logos-moldovenesti-full-v2/logos/1510-квн-тв.png,https://iptvx.one/picons/kvn-tv.png,png,200,200,62818,4,
